0,-10
-5,-5
-7.5,-2.5
-8.75,-1.25
-8.125,-0.625
-7.8125,-0.3125
-7.96875,-0.15625
-8.04688,-0.078125
-8.00781,-0.0390625
-7.98828,-0.0195312
-7.97852,-0.00976562
-7.9834,-0.00488281
-7.98584,-0.00244141
-7.98706,-0.0012207
-7.98645,-0.000610352
-7.98615,-0.000305176
